progress_id,userId,courseId,progressStatus,last_updated,modulesCompleted,certificateProof
1766,364,293,in_progress,2024-05-08 13:50:59.000,5,
1767,364,293,completed,2024-06-14 13:03:41.000,13,https://www.summers-wilson.com/
1768,365,197,in_progress,2024-08-29 23:30:28.000,1,
1769,365,197,in_progress,2024-09-09 02:33:50.000,3,
1770,365,197,in_progress,2024-09-19 12:57:08.000,5,
1771,365,197,in_progress,2024-10-06 03:03:16.000,6,
1772,365,197,completed,2024-10-07 06:08:53.000,9,https://tyler-miller.com/
1773,365,155,in_progress,2024-05-14 21:21:21.000,13,
1774,365,155,in_progress,2024-05-30 06:32:24.000,17,
1775,365,155,in_progress,2024-08-12 13:10:16.000,19,
1776,365,155,in_progress,2024-09-25 05:46:39.000,24,
1777,365,155,in_progress,2024-10-04 00:07:39.000,25,
1778,368,132,in_progress,2024-02-06 07:05:45.000,5,
1779,368,132,in_progress,2024-07-14 07:54:37.000,23,
1780,368,132,in_progress,2024-07-25 22:19:30.000,27,
1781,368,132,completed,2024-08-20 22:16:14.000,28,https://mcclain.info/
1782,368,68,in_progress,2024-03-03 12:55:06.000,14,
1783,368,68,completed,2024-08-18 12:17:42.000,20,https://turner.com/
1784,371,32,in_progress,2024-08-27 13:30:38.000,2,
1785,371,32,in_progress,2024-09-09 09:49:41.000,5,
1786,371,32,completed,2024-09-14 12:30:15.000,9,https://www.weber-herman.net/
1787,371,308,in_progress,2024-09-29 08:53:24.000,6,
1788,371,308,in_progress,2024-09-30 08:22:00.000,8,
1789,371,308,in_progress,2024-10-05 12:09:52.000,9,
1790,371,308,in_progress,2024-10-07 01:59:35.000,12,
1791,371,308,completed,2024-10-07 05:09:00.000,17,https://www.johnson-garcia.com/
1792,371,110,in_progress,2024-06-07 12:48:02.000,2,
1793,371,110,in_progress,2024-07-03 23:15:56.000,12,
1794,371,110,in_progress,2024-08-31 03:58:11.000,13,
1795,371,110,completed,2024-09-20 12:22:44.000,14,https://nunez.net/
1796,372,34,in_progress,2024-02-10 07:18:06.000,22,
1797,372,34,completed,2024-06-07 12:54:00.000,23,https://www.wagner.net/
1798,372,264,in_progress,2024-02-27 04:58:56.000,21,
1799,372,264,in_progress,2024-05-17 22:43:06.000,24,
1800,372,264,in_progress,2024-08-12 23:05:07.000,25,
1801,372,264,in_progress,2024-09-12 00:59:05.000,26,
1802,372,264,in_progress,2024-10-05 09:25:40.000,27,
1803,372,76,in_progress,2024-01-11 14:02:12.000,2,
1804,372,76,in_progress,2024-09-29 12:31:23.000,5,
1805,372,76,completed,2024-09-30 00:49:54.000,7,https://morgan.org/
1806,373,377,in_progress,2023-08-26 15:52:54.000,12,
1807,373,377,completed,2024-07-26 17:37:48.000,13,https://www.reed.info/
1808,373,92,in_progress,2024-02-11 13:30:08.000,7,
1809,373,92,completed,2024-07-25 07:13:58.000,13,http://www.matthews.com/
1810,373,293,in_progress,2024-08-27 08:11:56.000,5,
1811,373,293,in_progress,2024-09-14 10:00:25.000,8,
1812,373,293,in_progress,2024-09-20 02:07:32.000,9,
1813,373,293,completed,2024-10-05 13:14:26.000,13,https://myers.com/
1814,374,277,in_progress,2024-03-15 19:09:56.000,11,
1815,374,277,completed,2024-06-29 01:55:47.000,14,http://www.carter-salinas.com/
1816,374,210,in_progress,2024-07-01 01:19:46.000,10,
1817,374,210,in_progress,2024-08-23 21:24:10.000,12,
1818,374,210,completed,2024-10-05 12:32:37.000,13,https://www.moore.com/
1819,374,369,in_progress,2024-09-13 04:30:03.000,21,
1820,374,369,in_progress,2024-09-14 10:42:21.000,24,
1821,374,369,in_progress,2024-09-22 21:19:37.000,25,
1822,374,369,completed,2024-09-30 12:55:48.000,26,https://orr.org/
1823,375,253,in_progress,2024-09-29 07:49:36.000,16,
1824,375,253,in_progress,2024-10-01 15:07:20.000,17,
1825,375,253,completed,2024-10-04 08:56:50.000,18,http://stevens.biz/
1826,375,97,in_progress,2024-09-11 23:31:08.000,4,
1827,375,97,in_progress,2024-09-17 10:25:50.000,12,
1828,375,97,in_progress,2024-10-02 16:11:53.000,13,
1829,375,97,completed,2024-10-06 21:13:19.000,15,http://www.williams.com/
1830,375,363,in_progress,2024-09-17 11:57:36.000,6,
1831,375,363,in_progress,2024-09-25 17:30:04.000,15,
1832,375,363,in_progress,2024-09-30 04:55:36.000,18,
1833,375,363,in_progress,2024-10-03 23:23:16.000,19,
1834,375,363,completed,2024-10-05 10:02:54.000,21,https://www.anderson.com/
1835,376,14,in_progress,2024-07-08 04:27:11.000,4,
1836,376,14,completed,2024-09-16 06:55:10.000,5,https://carter.com/
1837,377,166,in_progress,2024-05-30 14:11:06.000,6,
1838,377,166,in_progress,2024-09-07 02:50:32.000,11,
1839,377,166,in_progress,2024-09-30 17:47:18.000,12,
1840,377,166,completed,2024-10-02 23:58:08.000,15,https://ortiz.com/
1841,378,5,in_progress,2024-06-03 02:07:06.000,24,
1842,378,5,in_progress,2024-07-05 07:50:24.000,28,
1843,378,5,completed,2024-07-29 10:22:37.000,29,https://copeland.net/
1844,379,186,in_progress,2024-09-27 06:43:24.000,10,
1845,379,186,completed,2024-09-29 13:16:31.000,11,https://hart.org/
1846,379,195,in_progress,2024-09-23 00:23:27.000,11,
1847,379,195,completed,2024-09-26 08:28:52.000,15,http://www.lee-wood.net/
1848,379,388,in_progress,2024-10-06 04:16:36.000,1,
1849,379,388,completed,2024-10-07 00:03:00.000,12,http://valencia-terry.com/
1850,380,236,in_progress,2024-08-10 09:06:38.000,16,
1851,380,236,in_progress,2024-09-27 19:48:28.000,27,
1852,380,236,completed,2024-10-02 12:38:09.000,29,http://www.walsh.org/
1853,380,364,in_progress,2023-06-09 04:24:08.000,1,
1854,380,364,in_progress,2024-04-05 14:18:00.000,3,
1855,380,364,in_progress,2024-08-07 04:02:45.000,4,
1856,380,364,completed,2024-08-10 13:42:14.000,5,https://perez-matthews.net/
1857,380,209,in_progress,2024-09-15 20:43:22.000,7,
1858,380,209,in_progress,2024-10-02 19:19:04.000,13,
1859,380,209,completed,2024-10-03 17:28:06.000,15,https://www.byrd.com/
1860,381,36,in_progress,2024-04-07 01:11:12.000,4,
1861,381,36,in_progress,2024-05-11 15:35:16.000,5,
1862,381,36,in_progress,2024-06-24 01:20:45.000,6,
1863,381,36,completed,2024-07-17 14:14:30.000,7,https://ball.net/
1864,383,388,in_progress,2024-08-27 15:56:03.000,6,
1865,383,388,in_progress,2024-09-27 21:51:21.000,11,
1866,383,388,completed,2024-09-30 16:48:05.000,12,http://www.moreno.net/
1867,384,35,in_progress,2024-06-22 16:11:36.000,8,
1868,384,35,in_progress,2024-07-11 09:05:36.000,10,
1869,384,35,in_progress,2024-07-23 08:49:55.000,15,
1870,384,35,completed,2024-08-15 05:01:16.000,16,https://lopez.com/
1871,384,81,in_progress,2024-10-06 18:38:01.000,3,
1872,384,81,in_progress,2024-10-06 22:49:16.000,14,
1873,384,81,completed,2024-10-07 00:54:07.000,17,http://williams.com/
1874,385,117,in_progress,2024-10-05 22:14:50.000,16,
1875,385,117,in_progress,2024-10-06 21:25:03.000,17,
1876,385,117,in_progress,2024-10-07 07:42:19.000,19,
1877,385,117,completed,2024-10-07 07:42:22.000,20,http://patrick.info/
1878,385,22,in_progress,2024-10-06 05:57:05.000,2,
1879,385,22,in_progress,2024-10-07 07:36:25.000,8,
1880,385,22,completed,2024-10-07 08:27:07.000,9,https://www.johnson-taylor.com/
1881,385,317,in_progress,2024-10-01 23:19:00.000,19,
1882,385,317,in_progress,2024-10-04 21:19:48.000,22,
1883,385,317,completed,2024-10-05 14:19:01.000,23,http://berger.com/
1884,386,233,completed,2024-10-04 03:39:48.000,19,http://branch.com/
1885,386,146,in_progress,2024-10-06 13:06:31.000,2,
1886,386,146,in_progress,2024-10-07 00:29:25.000,5,
1887,386,146,in_progress,2024-10-07 07:39:52.000,10,
1888,386,146,in_progress,2024-10-07 08:24:55.000,12,
1889,386,146,in_progress,2024-10-07 08:44:13.000,13,
1890,386,72,in_progress,2024-05-29 06:14:49.000,5,
1891,386,72,in_progress,2024-08-30 08:49:14.000,10,
1892,386,72,completed,2024-09-10 19:29:04.000,11,http://neal-turner.org/
1893,387,82,in_progress,2023-03-17 19:07:51.000,6,
1894,387,82,in_progress,2023-11-24 22:06:38.000,11,
1895,387,82,in_progress,2024-01-24 20:48:06.000,23,
1896,387,82,in_progress,2024-05-16 15:22:07.000,25,
1897,387,82,in_progress,2024-07-04 02:00:31.000,29,
1898,387,145,in_progress,2024-03-13 06:51:28.000,11,
1899,387,145,in_progress,2024-04-20 03:15:36.000,16,
1900,387,145,completed,2024-07-03 18:52:37.000,20,https://duffy.org/
1901,388,105,in_progress,2024-03-30 17:32:54.000,4,
1902,388,105,in_progress,2024-05-05 22:07:30.000,10,
1903,388,105,in_progress,2024-08-24 22:06:21.000,12,
1904,388,105,in_progress,2024-10-03 05:06:56.000,14,
1905,388,105,in_progress,2024-10-05 20:37:48.000,21,
1906,388,80,in_progress,2024-09-30 09:58:44.000,2,
1907,388,80,in_progress,2024-10-01 15:28:04.000,22,
1908,388,80,completed,2024-10-03 16:16:03.000,24,http://www.gomez.com/
1909,389,106,in_progress,2024-04-03 15:33:51.000,0,
1910,389,106,in_progress,2024-05-06 11:32:11.000,5,
1911,389,106,completed,2024-09-19 20:25:07.000,6,https://www.zimmerman.net/
1912,389,15,in_progress,2024-07-26 04:36:34.000,10,
1913,389,15,in_progress,2024-08-06 01:50:16.000,11,
1914,389,15,in_progress,2024-10-06 15:45:06.000,15,
1915,389,15,completed,2024-10-07 01:18:07.000,16,https://www.thomas.com/
1916,392,354,in_progress,2024-09-30 04:55:28.000,3,
1917,392,354,in_progress,2024-10-06 08:57:52.000,9,
1918,392,354,in_progress,2024-10-07 04:37:32.000,11,
1919,392,354,in_progress,2024-10-07 05:25:17.000,14,
1920,392,354,in_progress,2024-10-07 07:47:56.000,16,
1921,392,101,in_progress,2024-09-29 20:36:48.000,19,
1922,392,101,completed,2024-10-01 23:31:32.000,20,http://www.mills.org/
1923,393,397,in_progress,2024-01-28 15:27:52.000,15,
1924,393,397,in_progress,2024-06-11 23:28:36.000,16,
1925,393,397,in_progress,2024-07-30 12:10:38.000,17,
1926,393,397,completed,2024-08-03 12:25:15.000,19,http://www.boyd.com/
1927,393,123,in_progress,2024-06-14 04:18:58.000,4,
1928,393,123,in_progress,2024-07-06 14:55:24.000,7,
1929,393,123,completed,2024-08-13 08:13:19.000,11,http://www.oneill.com/
1930,393,98,in_progress,2023-11-10 06:26:44.000,7,
1931,393,98,in_progress,2024-08-31 13:39:26.000,10,
1932,393,98,in_progress,2024-09-04 20:11:47.000,17,
1933,393,98,in_progress,2024-09-07 16:01:33.000,19,
1934,393,98,completed,2024-10-05 21:12:41.000,21,http://www.martinez-mcconnell.org/
1935,394,6,completed,2024-09-20 06:18:05.000,15,http://reed.com/
1936,394,195,in_progress,2024-09-10 00:07:37.000,3,
1937,394,195,in_progress,2024-09-27 12:58:08.000,7,
1938,394,195,in_progress,2024-10-02 15:33:20.000,12,
1939,394,195,completed,2024-10-03 22:58:17.000,15,http://chang-carlson.com/
1940,395,321,in_progress,2024-09-24 19:21:52.000,14,
1941,395,321,in_progress,2024-10-01 04:56:27.000,17,
1942,395,321,in_progress,2024-10-02 18:12:56.000,19,
1943,395,321,completed,2024-10-06 23:42:48.000,20,https://www.davis-anderson.com/
1944,396,363,in_progress,2024-07-25 21:53:17.000,7,
1945,396,363,in_progress,2024-09-16 22:33:37.000,15,
1946,396,363,completed,2024-09-17 16:51:08.000,21,https://www.shea.com/
1947,396,116,in_progress,2024-05-26 05:13:06.000,0,
1948,396,116,completed,2024-06-30 01:09:30.000,6,https://www.warren.net/
1949,398,97,in_progress,2024-06-22 11:49:01.000,5,
1950,398,97,in_progress,2024-08-12 14:42:03.000,6,
1951,398,97,in_progress,2024-09-21 16:29:16.000,11,
1952,398,97,completed,2024-09-25 18:32:41.000,15,http://butler.biz/
1953,399,26,in_progress,2024-07-26 08:56:37.000,8,
1954,399,26,in_progress,2024-08-09 15:56:43.000,9,
1955,399,26,in_progress,2024-09-03 15:45:07.000,11,
1956,399,26,completed,2024-09-10 10:32:47.000,13,https://www.anderson-green.org/
1957,399,58,in_progress,2024-02-28 14:03:54.000,4,
1958,399,58,in_progress,2024-03-26 21:21:23.000,8,
1959,399,58,in_progress,2024-04-25 11:33:44.000,11,
1960,399,58,completed,2024-04-29 13:18:16.000,17,http://www.gregory-sanchez.info/
1961,400,3,in_progress,2024-04-06 21:13:43.000,6,
1962,400,3,in_progress,2024-07-28 06:51:23.000,12,
1963,400,3,completed,2024-08-29 15:56:24.000,13,https://www.schmidt.com/
1964,400,223,in_progress,2024-08-11 15:08:43.000,8,
1965,400,223,in_progress,2024-08-31 16:32:33.000,10,
1966,400,223,in_progress,2024-10-02 16:11:15.000,12,
1967,400,223,completed,2024-10-05 08:04:03.000,13,https://www.fernandez-wiley.com/
1968,401,340,in_progress,2024-07-07 07:35:27.000,4,
1969,401,340,in_progress,2024-08-22 10:02:53.000,13,
1970,401,340,completed,2024-08-22 13:10:06.000,14,http://lewis-boyd.info/
1971,401,230,in_progress,2023-05-08 18:16:03.000,26,
1972,401,230,in_progress,2023-07-02 15:34:21.000,29,
1973,401,230,completed,2024-04-03 19:18:05.000,30,https://reilly.com/
1974,401,313,in_progress,2024-02-23 19:56:49.000,20,
1975,401,313,in_progress,2024-03-18 11:31:38.000,25,
1976,401,313,in_progress,2024-08-23 22:13:14.000,26,
1977,401,313,in_progress,2024-08-27 19:01:55.000,27,
1978,401,313,completed,2024-10-01 06:59:39.000,28,https://www.briggs.com/
1979,402,228,in_progress,2024-09-14 09:54:17.000,19,
1980,402,228,completed,2024-09-29 12:56:05.000,20,https://white-cain.com/
1981,404,70,in_progress,2024-08-12 17:03:54.000,14,
1982,404,70,completed,2024-08-28 05:45:52.000,17,http://johnson-newton.biz/
1983,404,145,in_progress,2024-09-06 02:38:58.000,6,
1984,404,145,in_progress,2024-09-30 10:10:43.000,13,
1985,404,145,in_progress,2024-09-30 10:30:53.000,17,
1986,404,145,in_progress,2024-10-02 12:42:30.000,18,
1987,404,145,in_progress,2024-10-06 04:35:23.000,19,
1988,404,228,in_progress,2024-07-10 19:23:46.000,16,
1989,404,228,in_progress,2024-08-16 01:56:04.000,19,
1990,404,228,completed,2024-09-06 08:07:28.000,20,http://www.strickland.com/
1991,405,151,in_progress,2024-09-20 12:42:52.000,4,
1992,405,151,completed,2024-09-30 21:36:06.000,22,http://www.ayers.com/
1993,405,152,in_progress,2024-08-29 15:05:59.000,3,
1994,405,152,in_progress,2024-09-26 02:18:58.000,13,
1995,405,152,in_progress,2024-10-03 00:12:17.000,17,
1996,405,152,in_progress,2024-10-03 01:47:45.000,18,
1997,405,152,completed,2024-10-03 15:31:47.000,19,http://www.huynh-nelson.com/
1998,408,155,in_progress,2024-07-02 10:29:56.000,9,
1999,408,155,in_progress,2024-07-15 05:24:24.000,23,
2000,408,155,in_progress,2024-09-17 17:26:31.000,25,
2001,408,155,completed,2024-10-01 07:14:51.000,26,https://hester.org/
2002,409,140,in_progress,2024-07-07 23:11:50.000,22,
2003,409,140,in_progress,2024-07-15 12:29:51.000,28,
2004,409,140,completed,2024-09-05 22:09:53.000,30,http://www.campbell-rhodes.com/
2005,409,69,in_progress,2024-02-29 19:55:21.000,3,
2006,409,69,in_progress,2024-04-27 05:20:32.000,6,
2007,409,69,in_progress,2024-06-08 03:54:57.000,9,
2008,409,69,completed,2024-07-07 11:40:00.000,10,http://hess-gregory.org/
2009,409,114,in_progress,2024-08-16 07:06:51.000,11,
2010,409,114,completed,2024-08-29 21:57:45.000,15,https://hall.com/
2011,410,81,in_progress,2024-10-03 22:12:43.000,8,
2012,410,81,in_progress,2024-10-07 02:22:27.000,11,
2013,410,81,completed,2024-10-07 05:14:25.000,17,https://larsen.com/
2014,413,310,in_progress,2024-06-06 07:07:57.000,4,
2015,413,310,completed,2024-07-04 04:57:44.000,5,http://www.jenkins.com/
2016,415,36,in_progress,2023-11-04 17:15:53.000,0,
2017,415,36,in_progress,2024-03-12 13:09:33.000,3,
2018,415,36,in_progress,2024-07-15 11:16:14.000,4,
2019,415,36,completed,2024-09-04 02:53:33.000,7,http://nicholson.com/
2020,415,223,in_progress,2024-09-26 03:38:36.000,5,
2021,415,223,completed,2024-09-26 14:18:44.000,13,https://browning.com/
2022,415,51,in_progress,2024-09-19 07:03:43.000,28,
2023,415,51,completed,2024-10-02 15:30:20.000,29,https://www.chandler.org/
2024,416,174,in_progress,2023-06-23 22:30:20.000,10,
2025,416,174,in_progress,2024-07-20 01:36:23.000,13,
2026,416,174,in_progress,2024-09-01 12:50:37.000,14,
2027,416,174,completed,2024-09-11 10:21:57.000,15,https://miles.com/
2028,417,390,in_progress,2024-02-16 13:06:36.000,8,
2029,417,390,in_progress,2024-05-31 04:45:54.000,14,
2030,417,390,completed,2024-07-19 19:18:54.000,15,https://www.ward.com/
2031,418,387,in_progress,2024-03-13 16:04:19.000,0,
2032,418,387,completed,2024-08-30 14:19:51.000,7,http://wallace.com/
2033,419,251,in_progress,2023-07-01 11:14:45.000,11,
2034,419,251,in_progress,2024-05-03 09:47:48.000,14,
2035,419,251,completed,2024-07-07 23:17:33.000,15,http://santos-sanders.com/
2036,421,336,in_progress,2024-10-06 06:46:09.000,11,
2037,421,336,completed,2024-10-06 21:09:44.000,12,http://stevens-moreno.com/
2038,423,68,in_progress,2024-03-23 16:39:25.000,8,
2039,423,68,in_progress,2024-05-03 14:53:23.000,19,
2040,423,68,completed,2024-08-25 16:47:29.000,20,https://ibarra.com/
2041,423,11,in_progress,2024-08-10 01:07:03.000,2,
2042,423,11,completed,2024-08-20 04:16:17.000,10,http://smith.biz/
2043,424,156,in_progress,2023-09-12 09:06:39.000,2,
2044,424,156,completed,2024-01-31 22:38:24.000,6,https://www.harrington-garcia.com/
2045,424,364,in_progress,2023-12-08 05:24:29.000,4,
2046,424,364,completed,2024-04-26 17:43:20.000,5,https://www.hill.org/
2047,425,279,in_progress,2024-07-31 16:27:57.000,10,
2048,425,279,in_progress,2024-08-28 12:30:23.000,14,
2049,425,279,completed,2024-09-26 06:30:14.000,24,http://moody-wilson.com/
2050,426,130,in_progress,2024-06-27 07:15:19.000,6,
2051,426,130,in_progress,2024-07-26 08:17:20.000,10,
2052,426,130,completed,2024-09-30 01:13:49.000,11,http://www.snyder.com/
2053,427,88,in_progress,2024-03-25 17:10:56.000,19,
2054,427,88,in_progress,2024-06-26 03:42:45.000,23,
2055,427,88,in_progress,2024-08-02 18:25:53.000,24,
2056,427,88,in_progress,2024-08-23 03:09:05.000,25,
2057,427,88,in_progress,2024-09-06 08:52:31.000,26,
2058,427,281,in_progress,2024-10-04 02:16:51.000,1,
2059,427,281,in_progress,2024-10-06 15:01:33.000,4,
2060,427,281,completed,2024-10-07 00:57:51.000,7,http://www.arroyo-elliott.com/
2061,428,17,in_progress,2024-09-06 17:52:41.000,6,
2062,428,17,in_progress,2024-09-27 18:34:58.000,11,
2063,428,17,completed,2024-09-30 09:45:18.000,14,http://www.smith.com/
2064,428,287,completed,2024-06-22 10:06:07.000,6,https://taylor-valenzuela.net/
2065,429,80,in_progress,2024-09-30 06:25:26.000,16,
2066,429,80,in_progress,2024-10-05 11:17:37.000,20,
2067,429,80,completed,2024-10-06 00:45:01.000,24,https://www.hubbard.biz/
2068,429,320,in_progress,2024-09-17 20:05:50.000,0,
2069,429,320,in_progress,2024-09-22 12:27:04.000,6,
2070,429,320,in_progress,2024-09-26 09:16:01.000,8,
2071,429,320,in_progress,2024-10-03 03:39:38.000,9,
2072,429,320,completed,2024-10-04 17:38:04.000,11,https://lowe-brown.com/
2073,429,161,in_progress,2024-06-10 20:48:29.000,16,
2074,429,161,in_progress,2024-08-28 02:30:49.000,17,
2075,429,161,in_progress,2024-09-10 23:15:34.000,18,
2076,429,161,in_progress,2024-09-11 02:20:03.000,19,
2077,429,161,completed,2024-09-28 06:55:17.000,20,http://rogers.info/
2078,431,73,in_progress,2024-08-01 21:05:33.000,16,
2079,431,73,in_progress,2024-08-22 19:48:29.000,18,
2080,431,73,in_progress,2024-10-01 09:37:18.000,20,
2081,431,73,in_progress,2024-10-02 03:09:30.000,22,
2082,431,73,completed,2024-10-05 03:12:48.000,23,https://www.roach.biz/
2083,431,206,in_progress,2024-08-29 15:15:19.000,2,
2084,431,206,in_progress,2024-09-19 04:12:11.000,16,
2208,465,147,in_progress,2024-10-04 07:00:32.000,6,
2085,431,206,completed,2024-09-27 23:19:48.000,17,https://www.david-sandoval.com/
2086,431,290,in_progress,2024-10-06 19:11:33.000,18,
2087,431,290,in_progress,2024-10-07 03:27:56.000,19,
2088,431,290,in_progress,2024-10-07 07:32:03.000,21,
2089,431,290,completed,2024-10-07 08:04:48.000,23,https://www.potts.com/
2090,433,34,in_progress,2024-03-18 17:17:32.000,3,
2091,433,34,in_progress,2024-06-11 13:39:14.000,5,
2092,433,34,in_progress,2024-07-19 05:37:52.000,14,
2093,433,34,in_progress,2024-10-05 17:27:04.000,16,
2094,433,34,in_progress,2024-10-06 06:33:02.000,20,
2095,433,326,in_progress,2024-06-08 23:17:16.000,1,
2096,433,326,in_progress,2024-09-11 11:06:50.000,6,
2097,433,326,completed,2024-09-21 12:42:24.000,7,https://mcmillan-reed.com/
2098,434,108,in_progress,2024-01-03 10:22:49.000,5,
2099,434,108,in_progress,2024-07-22 08:22:27.000,22,
2100,434,108,in_progress,2024-09-03 21:56:57.000,26,
2101,434,108,in_progress,2024-09-14 09:48:04.000,27,
2102,434,108,completed,2024-10-01 04:16:25.000,29,https://ramirez-stephenson.com/
2103,434,87,in_progress,2024-04-12 23:46:07.000,5,
2104,434,87,in_progress,2024-04-22 08:35:32.000,17,
2105,434,87,in_progress,2024-06-05 18:50:04.000,19,
2106,434,87,completed,2024-06-09 01:49:22.000,20,https://www.flores-duncan.org/
2107,434,146,in_progress,2024-09-12 22:49:33.000,2,
2108,434,146,in_progress,2024-09-30 04:38:42.000,4,
2109,434,146,in_progress,2024-10-06 21:11:05.000,8,
2110,434,146,in_progress,2024-10-07 07:58:10.000,10,
2111,434,146,in_progress,2024-10-07 08:51:09.000,12,
2112,435,300,in_progress,2023-07-26 14:55:20.000,2,
2113,435,300,in_progress,2024-06-12 15:45:27.000,10,
2114,435,300,completed,2024-07-06 01:56:31.000,13,http://johnson-mcintosh.com/
2115,436,268,in_progress,2024-08-07 14:35:55.000,22,
2116,436,268,in_progress,2024-08-10 14:48:58.000,27,
2117,436,268,completed,2024-08-27 06:32:55.000,30,http://www.schroeder-kane.com/
2118,438,115,in_progress,2024-09-19 20:03:54.000,1,
2119,438,115,in_progress,2024-10-04 03:19:00.000,12,
2120,438,115,in_progress,2024-10-06 19:40:49.000,20,
2121,438,115,completed,2024-10-07 08:32:01.000,26,http://www.schultz.com/
2122,438,207,in_progress,2024-08-31 03:39:54.000,12,
2123,438,207,in_progress,2024-10-07 06:13:52.000,14,
2124,438,207,in_progress,2024-10-07 07:25:46.000,16,
2125,438,207,completed,2024-10-07 08:23:16.000,18,https://www.james-johnson.info/
2126,438,268,in_progress,2024-09-18 11:22:57.000,1,
2127,438,268,in_progress,2024-09-20 20:27:15.000,4,
2128,438,268,in_progress,2024-09-25 04:13:26.000,7,
2129,438,268,in_progress,2024-09-30 16:34:20.000,22,
2130,438,268,in_progress,2024-10-01 18:27:26.000,25,
2131,440,30,in_progress,2024-09-04 14:57:46.000,0,
2132,440,30,completed,2024-10-01 17:37:42.000,19,https://www.guerrero.com/
2133,440,152,in_progress,2024-02-24 10:51:50.000,18,
2134,440,152,completed,2024-06-14 13:41:51.000,19,http://www.terry-stokes.net/
2135,441,261,in_progress,2023-12-16 18:34:19.000,1,
2136,441,261,in_progress,2024-07-19 02:21:50.000,19,
2137,441,261,in_progress,2024-08-03 05:23:05.000,23,
2138,441,261,in_progress,2024-09-27 13:54:07.000,24,
2139,441,261,completed,2024-10-03 21:16:22.000,25,https://floyd-joyce.com/
2140,441,227,in_progress,2024-06-11 00:14:44.000,3,
2141,441,227,in_progress,2024-09-12 10:13:01.000,15,
2142,441,227,in_progress,2024-09-17 21:24:49.000,24,
2143,441,227,in_progress,2024-10-05 08:15:02.000,26,
2144,441,227,completed,2024-10-06 00:46:33.000,28,https://www.harris-rogers.com/
2145,441,336,in_progress,2024-02-19 14:27:10.000,9,
2146,441,336,in_progress,2024-06-14 18:06:34.000,11,
2147,441,336,completed,2024-08-17 17:55:25.000,12,http://www.nelson.info/
2148,442,381,completed,2023-06-23 14:26:29.000,14,https://freeman.com/
2149,447,271,in_progress,2024-01-07 02:29:13.000,4,
2150,447,271,in_progress,2024-03-05 23:30:11.000,11,
2151,447,271,completed,2024-08-09 01:09:00.000,12,http://anderson.com/
2152,449,358,in_progress,2024-10-05 17:56:47.000,0,
2153,449,358,in_progress,2024-10-06 22:52:10.000,14,
2154,449,358,in_progress,2024-10-07 02:34:41.000,18,
2155,449,358,in_progress,2024-10-07 07:27:23.000,19,
2156,449,358,in_progress,2024-10-07 08:23:57.000,20,
2157,449,171,in_progress,2024-10-06 22:09:58.000,2,
2158,449,171,in_progress,2024-10-07 05:44:21.000,3,
2159,449,171,in_progress,2024-10-07 06:30:30.000,4,
2160,449,171,in_progress,2024-10-07 07:47:12.000,5,
2161,449,171,completed,2024-10-07 08:46:34.000,6,https://www.cooper.net/
2162,450,57,in_progress,2023-04-01 07:41:20.000,7,
2163,450,57,in_progress,2023-11-10 23:38:23.000,16,
2164,450,57,completed,2024-03-23 03:48:05.000,18,http://www.robinson.info/
2165,450,312,in_progress,2024-06-14 19:56:10.000,0,
2166,450,312,in_progress,2024-09-23 00:30:34.000,8,
2167,450,312,in_progress,2024-10-06 01:27:56.000,11,
2168,450,312,completed,2024-10-07 07:38:30.000,15,https://nunez.com/
2169,455,196,in_progress,2024-05-06 22:28:07.000,12,
2170,455,196,in_progress,2024-06-08 19:37:07.000,16,
2171,455,196,in_progress,2024-06-27 23:45:32.000,17,
2172,455,196,in_progress,2024-08-04 13:41:16.000,20,
2173,455,196,completed,2024-08-30 22:54:10.000,21,http://bolton.com/
2174,458,146,in_progress,2024-08-17 14:48:14.000,15,
2175,458,146,completed,2024-09-26 10:38:38.000,16,https://www.horn.com/
2176,459,359,in_progress,2024-10-03 20:08:08.000,12,
2177,459,359,in_progress,2024-10-05 05:52:07.000,18,
2178,459,359,in_progress,2024-10-07 06:10:37.000,19,
2179,459,359,in_progress,2024-10-07 07:44:44.000,20,
2180,459,359,completed,2024-10-07 08:49:43.000,21,https://jordan.com/
2181,459,176,in_progress,2024-07-15 22:45:06.000,3,
2182,459,176,completed,2024-10-06 09:18:20.000,6,https://www.aguilar.com/
2183,459,22,in_progress,2024-06-21 16:24:27.000,4,
2184,459,22,in_progress,2024-07-13 10:43:14.000,6,
2185,459,22,completed,2024-07-29 19:44:05.000,9,https://www.kim.com/
2186,460,345,completed,2023-11-13 06:28:58.000,7,http://www.perez.com/
2187,460,333,in_progress,2023-11-22 23:03:18.000,0,
2188,460,333,in_progress,2024-08-28 15:47:08.000,8,
2189,460,333,completed,2024-08-31 01:07:13.000,9,https://www.flores-wilson.com/
2190,462,287,in_progress,2024-07-13 12:35:31.000,5,
2191,462,287,completed,2024-08-27 09:03:33.000,6,https://www.keller.com/
2192,462,265,in_progress,2024-07-28 07:46:30.000,4,
2193,462,265,in_progress,2024-08-17 18:02:11.000,8,
2194,462,265,in_progress,2024-08-23 20:25:46.000,14,
2195,462,265,in_progress,2024-09-03 11:47:59.000,15,
2196,462,265,in_progress,2024-09-28 02:58:10.000,21,
2197,462,345,in_progress,2023-08-23 03:46:38.000,3,
